id,hadith_id,source,chapter_no,hadith_no,chapter,chain_indx,text_ar,text_en
83,1, Sahih Muslim ,1, 83 ,Introduction - كتاب المقدمة,20472,وحدثنا الحسن الحلواني، قال سمعت يزيد بن هارون، ‏.‏ وذكر زياد بن ميمون فقال حلفت ألا أروي عنه شيئا ولا عن خالد بن محدوج ‏.‏ وقال لقيت زياد بن ميمون فسألته عن حديث فحدثني به عن بكر المزني ثم عدت إليه فحدثني به عن مورق ثم عدت إليه فحدثني به عن الحسن ‏.‏ وكان ينسبهما إلى الكذب ‏.‏ قال الحلواني سمعت عبد الصمد وذكرت عنده زياد بن ميمون فنسبه إلى الكذب ‏.‏,
84,1, Sahih Muslim ,1, 84 ,Introduction - كتاب المقدمة,"30277, 19848, 20291",وحدثنا محمود بن غيلان، قال قلت لأبي داود الطيالسي قد أكثرت عن عباد بن منصور فما لك لم تسمع منه حديث العطارة الذي روى لنا النضر بن شميل قال لي اسكت فأنا لقيت زياد بن ميمون وعبد الرحمن بن مهدي فسألناه فقلنا له هذه الأحاديث التي ترويها عن أنس فقال أرأيتما رجلا يذنب فيتوب أليس يتوب الله عليه قال قلنا نعم ‏.‏ قال ما سمعت من أنس من ذا قليلا ولا كثيرا إن كان لا يعلم الناس فأنتما لا تعلمان أني لم ألق أنسا ‏.‏ قال أبو داود فبلغنا بعد أنه يروي فأتيناه أنا وعبد الرحمن فقال أتوب ‏.‏ ثم كان بعد يحدث ‏.‏ فتركناه ‏.‏,
85,1, Sahih Muslim ,1, 85 ,Introduction - كتاب المقدمة,"130115, 20426, 20426",حدثنا حسن الحلواني، قال سمعت شبابة، قال كان عبد القدوس يحدثنا فيقول سويد بن عقلة ‏.‏ قال شبابة وسمعت عبد القدوس يقول نهى رسول الله صلى الله عليه وسلم أن يتخذ الروح عرضا ‏.‏ قال فقيل له أى شىء هذا قال يعني تتخذ كوة في حائط ليدخل عليه الروح ‏.‏,
86,1, Sahih Muslim ,1, 86 ,Introduction - كتاب المقدمة,"20285, 30024, 20022",قال مسلم وسمعت عبيد الله بن عمر القواريري، يقول سمعت حماد بن زيد، يقول لرجل بعد ما جلس مهدي بن هلال بأيام ما هذه العين المالحة التي نبعت قبلكم قال نعم يا أبا إسماعيل ‏.‏,
87,1, Sahih Muslim ,1, 87 ,Introduction - كتاب المقدمة,"30106, 20469",وحدثنا الحسن الحلواني، قال سمعت عفان، قال سمعت أبا عوانة، قال ما بلغني عن الحسن، حديث إلا أتيت به أبان بن أبي عياش فقرأه على ‏.‏,
88,1, Sahih Muslim ,1, 88 ,Introduction - كتاب المقدمة,"30547, 20345",وحدثنا سويد بن سعيد، حدثنا علي بن مسهر، قال سمعت أنا وحمزة الزيات، من أبان بن أبي عياش نحوا من ألف حديث ‏.‏ قال علي فلقيت حمزة فأخبرني أنه رأى النبي صلى الله عليه وسلم في المنام فعرض عليه ما سمع من أبان فما عرف منها إلا شيئا يسيرا خمسة أو ستة ‏.‏,
89,1, Sahih Muslim ,1, 89 ,Introduction - كتاب المقدمة,"30025, 30464, 20405, 20736",حدثنا عبد الله بن عبد الرحمن الدارمي، أخبرنا زكرياء بن عدي، قال قال لي أبو إسحاق الفزاري اكتب عن بقية، ما روى عن المعروفين، ولا تكتب عنه ما روى عن غير المعروفين، ولا تكتب عن إسماعيل بن عياش، ما روى عن المعروفين، ولا عن غيرهم، ‏.‏,
90,1, Sahih Muslim ,1, 90 ,Introduction - كتاب المقدمة,30021,وحدثنا إسحاق بن إبراهيم الحنظلي، قال سمعت بعض، أصحاب عبد الله قال قال ابن المبارك نعم الرجل بقية لولا أنه كان يكني الأسامي ويسمي الكنى كان دهرا يحدثنا عن أبي سعيد الوحاظي فنظرنا فإذا هو عبد القدوس ‏.‏,
91,1, Sahih Muslim ,1, 91 ,Introduction - كتاب المقدمة,"30535, 20121",وحدثني أحمد بن يوسف الأزدي، قال سمعت عبد الرزاق، يقول ما رأيت ابن المبارك يفصح بقوله كذاب إلا لعبد القدوس فإني سمعته يقول له كذاب ‏.‏,
92,1, Sahih Muslim ,1, 92 ,Introduction - كتاب المقدمة,"30025, 11353",وحدثني عبد الله بن عبد الرحمن الدارمي، قال سمعت أبا نعيم، ‏.‏ وذكر المعلى بن عرفان فقال قال حدثنا أبو وائل، قال خرج علينا ابن مسعود بصفين ‏.‏ فقال أبو نعيم أتراه بعث بعد الموت,
93,1, Sahih Muslim ,1, 93 ,Introduction - كتاب المقدمة,"30153, 30106",حدثني عمرو بن علي، وحسن الحلواني، كلاهما عن عفان بن مسلم، قال كنا عند إسماعيل ابن علية فحدث رجل، عن رجل، فقلت إن هذا ليس بثبت ‏.‏ قال فقال الرجل اغتبته ‏.‏ قال إسماعيل ما اغتابه ‏.‏ ولكنه حكم أنه ليس بثبت ‏.‏,
94,1, Sahih Muslim ,1, 94 ,Introduction - كتاب المقدمة,"20211, 20001, 11002, 12184",وحدثنا أبو جعفر الدارمي، حدثنا بشر بن عمر، قال سألت مالك بن أنس عن محمد بن عبد الرحمن الذي، يروي عن سعيد بن المسيب، فقال ليس بثقة ‏.‏ وسألته عن صالح، مولى التوأمة فقال ليس بثقة ‏.‏ وسألته عن أبي الحويرث فقال ليس بثقة ‏.‏ وسألته عن شعبة الذي روى عنه ابن أبي ذئب فقال ليس بثقة ‏.‏ وسألته عن حرام بن عثمان فقال ليس بثقة ‏.‏ وسألت مالكا عن هؤلاء الخمسة فقال ليسوا بثقة في حديثهم ‏.‏ وسألته عن رجل آخر نسيت اسمه فقال هل رأيته في كتبي قلت لا ‏.‏ قال لو كان ثقة لرأيته في كتبي ‏.‏,
95,1, Sahih Muslim ,1, 95 ,Introduction - كتاب المقدمة,"30264, 30020, 20219, 20177, 11101",وحدثني الفضل بن سهل، قال حدثني يحيى بن معين، حدثنا حجاج، حدثنا ابن أبي ذئب، عن شرحبيل بن سعد، وكان، متهما ‏.‏,
96,1, Sahih Muslim ,1, 96 ,Introduction - كتاب المقدمة,"30561, 20642, 20025",وحدثني محمد بن عبد الله بن قهزاذ، قال سمعت أبا إسحاق الطالقاني، يقول سمعت ابن المبارك، يقول لو خيرت بين أن أدخل الجنة وبين أن ألقى عبد الله بن محرر لاخترت أن ألقاه ثم أدخل الجنة فلما رأيته كانت بعرة أحب إلى منه ‏.‏,
97,1, Sahih Muslim ,1, 97 ,Introduction - كتاب المقدمة,"30264, 20392, 30024, 11340",وحدثني الفضل بن سهل، حدثنا وليد بن صالح، قال قال عبيد الله بن عمرو قال زيد يعني ابن أبي أنيسة لا تأخذوا عن أخي، ‏.‏,
98,1, Sahih Muslim ,1, 98 ,Introduction - كتاب المقدمة,"30494, 30346, 30024",حدثني أحمد بن إبراهيم الدورقي، قال حدثني عبد السلام الوابصي، قال حدثني عبد الله بن جعفر الرقي، عن عبيد الله بن عمرو، قال كان يحيى بن أبي أنيسة كذابا ‏.‏,
99,1, Sahih Muslim ,1, 99 ,Introduction - كتاب المقدمة,"30494, 20193, 20022",حدثني أحمد بن إبراهيم، قال حدثني سليمان بن حرب، عن حماد بن زيد، قال ذكر فرقد عند أيوب فقال إن فرقدا ليس صاحب حديث ‏.‏,
100,1, Sahih Muslim ,1, 100 ,Introduction - كتاب المقدمة,"30356, 20031",وحدثني عبد الرحمن بن بشر العبدي، قال سمعت يحيى بن سعيد القطان، ذكر عنده محمد بن عبد الله بن عبيد بن عمير الليثي فضعفه جدا ‏.‏ فقيل ليحيى أضعف من يعقوب بن عطاء قال نعم ‏.‏ ثم قال ما كنت أرى أن أحدا يروي عن محمد بن عبد الله بن عبيد بن عمير ‏.‏,
101,1, Sahih Muslim ,1, 101 ,Introduction - كتاب المقدمة,"30316, 20031",حدثني بشر بن الحكم، قال سمعت يحيى بن سعيد القطان، ضعف حكيم بن جبير وعبد الأعلى وضعف يحيى موسى بن دينار قال حديثه ريح ‏.‏ وضعف موسى بن دهقان وعيسى بن أبي عيسى المدني ‏.‏ قال وسمعت الحسن بن عيسى، يقول قال لي ابن المبارك إذا قدمت على جرير فاكتب علمه كله إلا حديث ثلاثة لا تكتب حديث عبيدة بن معتب والسري بن إسماعيل ومحمد بن سالم ‏.‏ قال مسلم وأشباه ما ذكرنا من كلام أهل العلم في متهمي رواة الحديث وإخبارهم عن معايبهم كثير يطول الكتاب بذكره على استقصائه وفيما ذكرنا كفاية لمن تفهم وعقل مذهب القوم فيما قالوا من ذلك وبينوا وإنما ألزموا أنفسهم الكشف عن معايب رواة الحديث وناقلي الأخبار وأفتوا بذلك حين سئلوا لما فيه من عظيم الخطر إذ الأخبار في أمر الدين إنما تأتي بتحليل أو تحريم أو أمر أو نهى أو ترغيب أو ترهيب فإذا كان الراوي لها ليس بمعدن للصدق والأمانة ثم أقدم على الرواية عنه من قد عرفه ولم يبين ما فيه لغيره ممن جهل معرفته كان آثما بفعله ذلك غاشا لعوام المسلمين إذ لا يؤمن على بعض من سمع تلك الأخبار أن يستعملها أو يستعمل بعضها ولعلها أو أكثرها أكاذيب لا أصل لها مع أن الأخبار الصحاح من رواية الثقات وأهل القناعة أكثر من أن يضطر إلى نقل من ليس بثقة ولا مقنع ولا أحسب كثيرا ممن يعرج من الناس على ما وصفنا من هذه الأحاديث الضعاف والأسانيد المجهولة ويعتد بروايتها بعد معرفته بما فيها من التوهن والضعف إلا أن الذي يحمله على روايتها والاعتداد بها إرادة التكثر بذلك عند العوام ولأن يقال ما أكثر ما جمع فلان من الحديث وألف من العدد ‏.‏ ومن ذهب في العلم هذا المذهب وسلك هذا الطريق فلا نصيب له فيه وكان بأن يسمى جاهلا أولى من أن ينسب إلى علم ‏.‏,
105,2, Sahih Muslim ,2, 105 ,The Book of Faith - كتاب الإيمان,"38834, 20393, 20288, 11289, 11316, 18, 3",وحدثني حجاج بن الشاعر، حدثنا يونس بن محمد، حدثنا المعتمر، عن أبيه، عن يحيى بن يعمر، عن ابن عمر، عن عمر، عن النبي صلى الله عليه وسلم بنحو حديثهم ‏.‏,
128,2, Sahih Muslim ,2, 128 ,The Book of Faith - كتاب الإيمان,"30170, 30160, 20276, 11168, 11019, 38","حدثني محمد بن المثنى، وابن، بشار قالا حدثنا ابن أبي عدي، عن سعيد، عن قتادة، قال حدثني غير، واحد، لقي ذاك الوفد ‏.‏ وذكر أبا نضرة عن أبي سعيد الخدري، أن وفد عبد القيس، لما قدموا على رسول الله صلى الله عليه وسلم بمثل حديث ابن علية غير أن فيه ‏""‏ وتذيفون فيه من القطيعاء أو التمر والماء ‏""‏ ‏.‏ ولم يقل قال سعيد أو قال من التمر ‏.‏",
